Index,Title,Authors,Affiliation,Status,Link
1165,Seeing the Wind: Visual Wind Speed Prediction with a Coupled Convolutional and Recurrent Neural Network,"Jennifer Cardona, Michael Howland, John Dabiri",Stanford University; California Institute of Technology,Poster,https://nips.cc/virtual/2019/poster/13927
1166,Selecting causal brain features with a single conditional independence test per feature,"Atalanti Mastakouri, Bernhard Schölkopf, Dominik Janzing",Max Planck Institute for Intelligent Systems; Amazon,Poster,https://nips.cc/virtual/2019/poster/14208
1167,Selecting Optimal Decisions via Distributionally Robust Nearest-Neighbor Regression,"Ruidi Chen, Ioannis Paschalidis",Boston University,Poster,https://nips.cc/virtual/2019/poster/13306
1168,Selecting the independent coordinates of manifolds with large aspect ratios,"Yu-Chia Chen, Marina Meila",University of Washington,Poster,https://nips.cc/virtual/2019/poster/13333
1169,Selective Sampling-based Scalable Sparse Subspace Clustering,"Shin Matsushima, Maria Brbic",University of Tokyo; Stanford University,Poster,https://nips.cc/virtual/2019/poster/14198
1170,Self-attention with Functional Time Representation Learning,"Da Xu, Chuanwei Ruan, Evren Korpeoglu, Sushant Kumar, Kannan Achan",Walmart,Poster,https://nips.cc/virtual/2019/poster/14476
1171,Self-Critical Reasoning for Robust Visual Question Answering,"Jialin Wu, Raymond Mooney",University of Texas at Austin,Spotlight,https://nips.cc/virtual/2019/poster/14567
1172,Self-Routing Capsule Networks,"Taeyoung Hahn, Myeongjang Pyeon, Gunhee Kim",Seoul National University,Poster,https://nips.cc/virtual/2019/poster/13846
1173,Self-Supervised Deep Learning on Point Clouds by Reconstructing Space,"Jonathan Sauder, Bjarne Sievers",Hasso Plattner Institute,Poster,https://nips.cc/virtual/2019/poster/14242
1174,Self-supervised GAN: Analysis and Improvement with Multi-class Minimax Game,"Ngoc-Trung Tran, Viet-Hung Tran, Bao-Ngoc Nguyen, Linxiao Yang, Ngai-Man (Man) Cheung",Singapore University of Technology and Design,Poster,https://nips.cc/virtual/2019/poster/14264
1175,Self-Supervised Generalisation with Meta Auxiliary Learning,"Shikun Liu, Andrew Davison, Edward Johns",Imperial College London,Poster,https://nips.cc/virtual/2019/poster/13377
1176,Semantic Conditioned Dynamic Modulation for Temporal Sentence Grounding in Videos,"Yitian Yuan, Lin Ma, Jingwen Wang, Wei Liu, Wenwu Zhu",Tsinghua-Berkeley Shenzhen Institute; Tsinghua University; Tencent,Poster,https://nips.cc/virtual/2019/poster/13290
1177,Semantic-Guided Multi-Attention Localization for Zero-Shot Learning,"Yizhe Zhu, Jianwen Xie, Zhiqiang Tang, Xi Peng, Ahmed Elgammal",Rutgers University; Hikvision Research Institute; University of Delaware,Poster,https://nips.cc/virtual/2019/poster/14402
1178,Semi-flat minima and saddle points by embedding neural networks to overparameterization,"Kenji Fukumizu, Shoichiro Yamaguchi, Yoh-ichi Mototake, Mirai Tanaka",Institute of Statistical Mathematics,Poster,https://nips.cc/virtual/2019/poster/14315
1179,Semi-Implicit Graph Variational Auto-Encoders,"Arman Hasanzadeh, Ehsan Hajiramezanali, Krishna Narayanan, Nick Duffield, Mingyuan Zhou, Xiaoning Qian",Texas A&M University; University of Texas at Austin,Poster,https://nips.cc/virtual/2019/poster/14076
1180,Semi-Parametric Dynamic Contextual Pricing,"Virag Shah, Ramesh Johari, Jose Blanchet",Stanford University,Poster,https://nips.cc/virtual/2019/poster/13431
1181,Semi-Parametric Efficient Policy Learning with Continuous Actions,"Victor Chernozhukov, Mert Demirer, Greg Lewis, Vasilis Syrgkanis",Massachusetts Institute of Technology; Microsoft,Poster,https://nips.cc/virtual/2019/poster/14412
1182,Semi-supervisedly Co-embedding Attributed Networks,"Zaiqiao Meng, Shangsong Liang, Jinyuan Fang, Teng Xiao",Sun Yat-sen University; University of Glasgow,Poster,https://nips.cc/virtual/2019/poster/13761
1183,Sequence Modeling with Unconstrained Generation Order,"Dmitrii Emelianenko, Elena Voita, Pavel Serdyukov",Yandex; National Research University Higher School of Economics; University of Amsterdam,Poster,https://nips.cc/virtual/2019/poster/13850
1184,Sequential Experimental Design for Transductive Linear Bandits,"Tanner Fiez, Lalit Jain, Kevin G. Jamieson, Lillian Ratliff",University of Washington,Poster,https://nips.cc/virtual/2019/poster/14072
1185,Sequential Neural Processes,"Gautam Singh, Jaesik Yoon, Youngsung Son, Sungjin Ahn",Rutgers University; SAP SE; Electronics and Telecommunications Research Institute,Spotlight,https://nips.cc/virtual/2019/poster/14585
1186,SGD on Neural Networks Learns Functions of Increasing Complexity,"Dimitris Kalimeris, Gal Kaplun, Preetum Nakkiran, Benjamin Edelman, Tristan Yang, Boaz Barak, Haofeng Zhang",Harvard University,Spotlight,https://nips.cc/virtual/2019/poster/14513
1187,Shadowing Properties of Optimization Algorithms,"Antonio Orvieto, Aurelien Lucchi",ETH Zurich,Poster,https://nips.cc/virtual/2019/poster/14220
1188,Shallow RNN:  Accurate Time-series Classification on Resource Constrained Devices,"Don Dennis, Durmus Alp Emre Acar, Vikram Mandikal, Vinu Sankar Sadasivan, Venkatesh Saligrama, Harsha Vardhan Simhadri, Prateek Jain",Carnegie Mellon University; Microsoft; Boston University; University of Texas at Austin; Indian Institute of Technology Gandhinagar,Poster,https://nips.cc/virtual/2019/poster/14238
1189,Shape and Time Distortion Loss for Training Deep Time Series Forecasting Models,"Vincent LE GUEN, Nicolas THOME",EDF Research and Development; Conservatoire National des Arts et Métiers,Poster,https://nips.cc/virtual/2019/poster/13576
1190,Shaping Belief States with Generative Environment Models for RL,"Karol Gregor, Danilo Jimenez Rezende, Frederic Besse, Yan Wu, Hamza Merzic, Aaron van den Oord",Google,Poster,https://nips.cc/virtual/2019/poster/14285
1191,SHE: A Fast and Accurate Deep Neural Network for Encrypted Data,"Qian Lou, Lei Jiang",Indiana University,Poster,https://nips.cc/virtual/2019/poster/14025
1192,SIC-MMAB: Synchronisation Involves Communication in Multiplayer Multi-Armed Bandits,"Etienne Boursier, Vianney Perchet",École Normale Supérieure Paris-Saclay; Criteo,Spotlight,https://nips.cc/virtual/2019/poster/14606
1193,Sim2real transfer learning for 3D human pose estimation: motion to the rescue,"Carl Doersch, Andrew Zisserman",DeepMind; University of Oxford,Poster,https://nips.cc/virtual/2019/poster/14241
1194,Single-Model Uncertainties for Deep Learning,"Natasa Tagasovska, David Lopez-Paz",HEC Lausanne; Meta,Poster,https://nips.cc/virtual/2019/poster/13754
1195,Singleshot : a scalable Tucker tensor decomposition,"Abraham Traore, Maxime Berar, Alain Rakotomamonjy",University of Rouen Normandy; Criteo,Poster,https://nips.cc/virtual/2019/poster/13744
1196,Sinkhorn Barycenters with Free Support via Frank-Wolfe Algorithm,"Giulia Luise, Saverio Salzo, Massimiliano Pontil, Carlo Ciliberto",,Spotlight,https://nips.cc/virtual/2019/poster/14575
1197,Slice-based Learning: A Programming Model for Residual Learning in Critical Data Slices,"Vincent Chen, Sen Wu, Alexander J Ratner, Jen Weng, Christopher Ré",Stanford University,Poster,https://nips.cc/virtual/2019/poster/13977
1198,Sliced Gromov-Wasserstein,"Vayer Titouan, Rémi Flamary, Nicolas Courty, Romain Tavenard, Laetitia Chapel",University of Bretagne-Sud; University Côte d'Azur; University of Rennes,Poster,https://nips.cc/virtual/2019/poster/14385
1199,Small ReLU networks are powerful memorizers: a tight analysis of memorization capacity,"Chulhee Yun, Suvrit Sra, Ali Jadbabaie",Massachusetts Institute of Technology,Spotlight,https://nips.cc/virtual/2019/poster/14638
1200,SMILe: Scalable Meta Inverse Reinforcement Learning through Context-Conditional Policies,"Seyed Kamyar Seyed Ghasemipour, Shixiang (Shane) Gu, Richard Zemel",University of Toronto; Vector Institute; Google,Poster,https://nips.cc/virtual/2019/poster/13865
1201,Smoothing Structured Decomposable Circuits,"Andy Shih, Guy Van den Broeck, Paul Beame, Antoine Amarilli","University of California, Los Angeles; University of Washington; Télécom Paris",Spotlight,https://nips.cc/virtual/2019/poster/14598
1202,Sobolev Independence Criterion,"Youssef Mroueh, Tom Sercu, Mattia Rigotti, Inkit Padhi, Cicero Nogueira dos Santos",IBM; Meta; Amazon,Poster,https://nips.cc/virtual/2019/poster/13987
1203,Social-BiGAT: Multimodal Trajectory Forecasting using Bicycle-GAN and Graph Attention Networks,"Vineet Kosaraju, Amir Sadeghian, Roberto Martín-Martín, Ian Reid, Hamid Rezatofighi, Silvio Savarese",Stanford University; Aibee Inc; University of Adelaide,Poster,https://nips.cc/virtual/2019/poster/13259
1204,Solving a Class of Non-Convex Min-Max Games Using Iterative First Order Methods,"Maher Nouiehed, Maziar Sanjabi, Tianjian Huang, Jason Lee, Meisam Razaviyayn",University of Southern California; Princeton University,Poster,https://nips.cc/virtual/2019/poster/14401
1205,Solving graph compression via optimal transport,"Vikas Garg, Tommi Jaakkola",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2019/poster/13876
1206,Solving Interpretable Kernel Dimensionality Reduction,"Chieh Wu, Jared Miller, Yale Chang, Mario Sznaier, Jennifer Dy",Northeastern University,Poster,https://nips.cc/virtual/2019/poster/13868
1207,Space and Time Efficient Kernel Density Estimation in High Dimensions,"Arturs Backurs, Piotr Indyk, Tal Wagner",Toyota Technological Institute at Chicago; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2019/poster/14466
1208,Sparse High-Dimensional Isotonic Regression,"David Gamarnik, Julia Gaudio",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2019/poster/14234
1209,Sparse Logistic Regression Learns All Discrete Pairwise Graphical Models,"Shanshan Wu, Sujay Sanghavi, Alexandros G Dimakis",University of Texas at Austin,Spotlight,https://nips.cc/virtual/2019/poster/14559
1210,Sparse Variational Inference: Bayesian Coresets from Scratch,"Trevor Campbell, Boyan Beronov",University of British Columbia,Poster,https://nips.cc/virtual/2019/poster/14132
1211,SpArSe: Sparse Architecture Search for CNNs on Resource-Constrained Microcontrollers,"Igor Fedorov, Ryan P. Adams, Matthew Mattina, Paul Whatmough",Arm Limited; Princeton University,Poster,https://nips.cc/virtual/2019/poster/13642
1212,Spatial-Aware Feature Aggregation for Image based Cross-View Geo-Localization,"Yujiao Shi, Liu Liu, Xin Yu, Hongdong Li",Australian National University,Poster,https://nips.cc/virtual/2019/poster/14030
1213,Spatially Aggregated Gaussian Processes with Multivariate Areal Outputs,"Yusuke Tanaka, Toshiyuki Tanaka, Tomoharu Iwata, Takeshi Kurashima, Maya Okawa, Yasunori Akagi, Hiroyuki Toda",NTT Service Evolution Labs; Kyoto University; NTT Communication Science Laboratories,Poster,https://nips.cc/virtual/2019/poster/13483
1214,Specific and Shared Causal Relation Modeling and Mechanism-Based Clustering,"Biwei Huang, Kun Zhang, Pengtao Xie, Mingming Gong, Eric P Xing, Clark Glymour",Carnegie Mellon University; Petuum Inc.; University of Melbourne,Poster,https://nips.cc/virtual/2019/poster/14288
1215,Spectral Modification of Graphs for Improved Spectral Clustering,"Ioannis Koutis, Huong Le",New Jersey Institute of Technology,Poster,https://nips.cc/virtual/2019/poster/13632
1216,Spherical Text Embedding,"Yu Meng, Jiaxin Huang, Guangyuan Wang, Chao Zhang, Honglei Zhuang, Lance Kaplan, Jiawei Han",University of Illinois Urbana-Champaign; Georgia Institute of Technology; Google; U.S. Army Research Laboratory,Poster,https://nips.cc/virtual/2019/poster/13890
1217,SpiderBoost and Momentum: Faster Variance Reduction Algorithms,"Zhe Wang, Kaiyi Ji, Yi Zhou, Yingbin Liang, Vahid Tarokh",Ohio State University; University of Utah; Duke University,Poster,https://nips.cc/virtual/2019/poster/13435
1218,Spike-Train Level Backpropagation for Training Deep Recurrent Spiking Neural Networks,"Wenrui Zhang, Peng Li","University of California, Santa Barbara",Poster,https://nips.cc/virtual/2019/poster/13858
1219,Splitting Steepest Descent for Growing Neural Architectures,"Lemeng Wu, Dilin Wang, Qiang Liu",University of Texas at Austin,Spotlight,https://nips.cc/virtual/2019/poster/14591
1220,SPoC: Search-based Pseudocode to Code,"Sumith Kulal, Panupong Pasupat, Kartik Chandra, Mina Lee, Oded Padon, Alex Aiken, Percy Liang",Stanford University,Poster,https://nips.cc/virtual/2019/poster/14163
1221,SSRGD: Simple Stochastic Recursive Gradient Descent for Escaping Saddle Points,Zhize Li,Tsinghua University; King Abdullah University of Science and Technology,Poster,https://nips.cc/virtual/2019/poster/13368
1222,Stability of Graph Scattering Transforms,"Fernando Gama, Alejandro Ribeiro, Joan Bruna",University of Pennsylvania; New York University,Poster,https://nips.cc/virtual/2019/poster/13878
1223,Stabilizing Off-Policy Q-Learning via Bootstrapping Error Reduction,"Aviral Kumar, Justin Fu, Matthew Soh, George Tucker, Sergey Levine",,Poster,https://nips.cc/virtual/2019/poster/14153
1224,Stacked Capsule Autoencoders,"Adam Kosiorek, Sara Sabour, Yee Whye Teh, Geoffrey E. Hinton",University of Oxford; Google; DeepMind,Poster,https://nips.cc/virtual/2019/poster/14446
1225,Stagewise Training Accelerates Convergence of Testing Error Over SGD,"Zhuoning Yuan, Yan Yan, Rong Jin, Tianbao Yang",University of Iowa; Alibaba Group,Poster,https://nips.cc/virtual/2019/poster/13451
1226,Stand-Alone Self-Attention in Vision Models,"Prajit Ramachandran, Niki Parmar, Ashish Vaswani, Irwan Bello, Anselm Levskaya, Jon Shlens",Google,Poster,https://nips.cc/virtual/2019/poster/13254
1227,STAR-Caps: Capsule Networks with Straight-Through Attentive Routing,"Karim Ahmed, Lorenzo Torresani",Dartmouth College,Poster,https://nips.cc/virtual/2019/poster/13954
1228,State Aggregation Learning from Markov Transition Data,"Yaqi Duan, Tracy Ke, Mengdi Wang",Princeton University; Harvard University,Poster,https://nips.cc/virtual/2019/poster/13602
1229,Statistical Analysis of Nearest Neighbor Methods for Anomaly Detection,"Xiaoyi Gu, Leman Akoglu, Alessandro Rinaldo",Carnegie Mellon University,Poster,https://nips.cc/virtual/2019/poster/14091
1230,Statistical bounds for entropic optimal transport: sample complexity and the central limit theorem,"Gonzalo Mena, Jonathan Niles-Weed",Harvard University; New York University,Spotlight,https://nips.cc/virtual/2019/poster/14523
1231,Statistical Model Aggregation via Parameter Matching,"Mikhail Yurochkin, Mayank Agarwal, Soumya Ghosh, Kristjan Greenewald, Nghia Hoang",IBM; Massachusetts Institute of Technology; Center for Computational Health,Poster,https://nips.cc/virtual/2019/poster/14094
1232,Statistical-Computational Tradeoff in Single Index Models,"Lingxiao Wang, Zhuoran Yang, Zhaoran Wang",Northwestern University; Princeton University,Poster,https://nips.cc/virtual/2019/poster/14055
1233,Staying up to Date with Online Content Changes Using Reinforcement Learning for Scheduling,"Andrey Kolobov, Yuval Peres, Cheng Lu, Eric J Horvitz",Microsoft,Poster,https://nips.cc/virtual/2019/poster/13293
1234,Stein Variational Gradient Descent With Matrix-Valued Kernels,"Dilin Wang, Ziyang Tang, Chandrajit Bajaj, Qiang Liu",University of Texas at Austin,Poster,https://nips.cc/virtual/2019/poster/13861
1235,Stochastic Bandits with Context Distributions,"Johannes Kirschner, Andreas Krause",ETH Zurich,Poster,https://nips.cc/virtual/2019/poster/14336
1236,Stochastic Continuous Greedy ++:  When Upper and Lower Bounds Match,"Amin Karbasi, Hamed Hassani, Aryan Mokhtari, Zebang Shen",University of Pennsylvania; Yale University; University of Texas at Austin,Poster,https://nips.cc/virtual/2019/poster/14251
1237,Stochastic Frank-Wolfe for Composite Convex Minimization,"Francesco Locatello, Alp Yurtsever, Olivier Fercoq, Volkan Cevher",ETH Zurich; EPFL; Télécom Paris,Poster,https://nips.cc/virtual/2019/poster/14347
1238,Stochastic Gradient Hamiltonian Monte Carlo Methods with Recursive Variance Reduction,"Difan Zou, Pan Xu, Quanquan Gu","University of California, Los Angeles",Poster,https://nips.cc/virtual/2019/poster/13548
1239,Stochastic Proximal Langevin Algorithm: Potential Splitting and Nonasymptotic Rates,"Adil SALIM, Dmitry Kovalev, Peter Richtarik",,Spotlight,https://nips.cc/virtual/2019/poster/14542
1240,Stochastic Runge-Kutta Accelerates Langevin Monte Carlo and Beyond,"Xuechen Li, Yi Wu, Lester Mackey, Murat A Erdogdu",University of Toronto; Vector Institute; Microsoft,Spotlight,https://nips.cc/virtual/2019/poster/14557
1241,Stochastic Shared Embeddings: Data-driven Regularization of Embedding Layers,"Liwei Wu, Shuqing Li, Cho-Jui Hsieh, James L Sharpnack","University of California, Davis; University of California, Los Angeles",Poster,https://nips.cc/virtual/2019/poster/13251
1242,Stochastic Variance Reduced Primal Dual Algorithms for Empirical Composition Optimization,"Adithya M Devraj, Jianshu Chen",University of Florida; Tencent,Poster,https://nips.cc/virtual/2019/poster/14015
1243,Strategizing against No-regret Learners,"Yuan Deng, Jon Schneider, Balasubramanian Sivan",Duke University; Google,Oral,https://nips.cc/virtual/2019/poster/13218
1244,Streaming Bayesian Inference for Crowdsourced Classification,"Edoardo Manino, Long Tran-Thanh, Nicholas Jennings",University of Southampton; Imperial College London,Poster,https://nips.cc/virtual/2019/poster/14228
1245,STREETS: A Novel Camera Network Dataset for Traffic Flow,"Corey Snyder, Minh Do",University of Illinois,Spotlight,https://nips.cc/virtual/2019/poster/14584
1246,Structure Learning with Side Information: Sample Complexity,"Saurabh Sihag, Ali Tajer",Rensselaer Polytechnic Institute,Poster,https://nips.cc/virtual/2019/poster/14357
1247,Structured and Deep Similarity Matching via  Structured and Deep Hebbian Networks,"Dina Obeid, Hugo Ramambason, Cengiz Pehlevan",Harvard University,Poster,https://nips.cc/virtual/2019/poster/14436
1248,Structured Graph Learning Via Laplacian Spectral Constraints,"Sandeep Kumar, Jiaxi Ying, Jose Vinicius de Miranda Cardoso, Daniel Palomar",Department of Industrial Engineering and Data Analytics; Department of Electronic and Computer Engineering,Poster,https://nips.cc/virtual/2019/poster/14145
1249,Structured Prediction with Projection Oracles,Mathieu Blondel,NTT Communication Science Laboratories,Poster,https://nips.cc/virtual/2019/poster/14181
1250,Structured Variational Inference in Continuous Cox Process Models,"Virginia Aglietti, Edwin V. Bonilla, Theodoros Damoulas, Sally Cripps",University of Warwick; Alan Turing Institute; CSIRO; Centre for Translational Data Science; University of Sydney,Poster,https://nips.cc/virtual/2019/poster/14200
1251,Submodular Function Minimization with Noisy Evaluation Oracle,Shinji Ito,NEC Corporation; University of Tokyo,Poster,https://nips.cc/virtual/2019/poster/14176
1252,Subquadratic High-Dimensional Hierarchical Clustering,"Amir Abboud, Vincent Cohen-Addad, Hussein Houdrouge",IBM; CNRS; Ecole Polytechnique,Poster,https://nips.cc/virtual/2019/poster/14140
1253,Subspace Attack: Exploiting Promising Subspaces for Query-Efficient Black-box Attacks,"Yiwen Guo, Ziang Yan, Changshui Zhang",Tsinghua University; Intel; ByteDance,Poster,https://nips.cc/virtual/2019/poster/13547
1254,Subspace Detours: Building Transport Plans that are Optimal on Subspace Projections,"Boris Muzellec, Marco Cuturi",CREST; Google,Poster,https://nips.cc/virtual/2019/poster/13793
1255,Successor Uncertainties: Exploration and Uncertainty in Temporal Difference Learning,"David Janz, Jiri Hron, Przemysław Mazur, Katja Hofmann, José Miguel Hernández-Lobato, Sebastian Tschiatschek",University of Cambridge; Wayve Technologies; Microsoft; Alan Turing Institute,Poster,https://nips.cc/virtual/2019/poster/13604
1256,SuperGLUE: A Stickier Benchmark for General-Purpose Language Understanding Systems,"Alex Wang, Yada Pruksachatkun, Nikita Nangia, Amanpreet Singh, Julian Michael, Felix Hill, Omer Levy, Samuel Bowman",New York University; Meta; University of Washington; DeepMind,Spotlight,https://nips.cc/virtual/2019/poster/14511
1257,Superposition of many models into one,"Brian Cheung, Alexander Terekhov, Yubei Chen, Pulkit Agrawal, Bruno Olshausen","University of California, Berkeley",Poster,https://nips.cc/virtual/2019/poster/14088
1258,Superset Technique for Approximate Recovery in One-Bit Compressed Sensing,"Larkin Flodin, Venkata Gandikota, Arya Mazumdar",University of Massachusetts Amherst,Poster,https://nips.cc/virtual/2019/poster/14052
1259,Surfing: Iterative Optimization Over Incrementally Trained Deep Networks,"Ganlin Song, Zhou Fan, John Lafferty",Yale University,Spotlight,https://nips.cc/virtual/2019/poster/14631
1260,Surrogate Objectives for Batch Policy Optimization in One-step Decision Making,"Minmin Chen, Ramki Gummadi, Chris Harris, Dale Schuurmans",,Poster,https://nips.cc/virtual/2019/poster/13935
1261,Surround Modulation: A Bio-inspired Connectivity Structure for Convolutional Neural Networks,"Hosein Hasani, Mahdieh Soleymani, Hamid Aghajan",Sharif University of Technology,Poster,https://nips.cc/virtual/2019/poster/14475
1262,Symmetry-adapted generation of 3d point sets for the targeted discovery of molecules,"Niklas Gebauer, Michael Gastegger, Kristof Schütt",Technische Universität Berlin,Poster,https://nips.cc/virtual/2019/poster/13839
1263,Symmetry-Based Disentangled Representation Learning requires Interaction with Environments,"Hugo Caselles-Dupré, Michael Garcia Ortiz, David Filliat",ENSTA Paris; SoftBank Robotics Europe,Poster,https://nips.cc/virtual/2019/poster/13611
1264,SySCD: A System-Aware Parallel Coordinate Descent Algorithm,"Nikolas Ioannou, Celestine Mendler-Dünner, Thomas Parnell","IBM; University of California, Berkeley",Spotlight,https://nips.cc/virtual/2019/poster/14486
1265,TAB-VCR: Tags and Attributes based VCR Baselines,"Jingxiang Lin, Unnat Jain, Alexander Schwing",,Poster,https://nips.cc/virtual/2019/poster/14451
1266,Teaching Multiple Concepts to a Forgetful Learner,"Anette Hunziker, Yuxin Chen, Oisin Mac Aodha, Manuel Gomez Rodriguez, Andreas Krause, Pietro Perona, Yisong Yue, Adish Singla",University of Zurich; University of Chicago; University of Edinburgh; Max Planck Institute for Software Systems; ETH Zurich; California Institute of Technology,Poster,https://nips.cc/virtual/2019/poster/13565
1267,Temporal FiLM: Capturing Long-Range Sequence Dependencies with Feature-Wise Modulations.,"Sawyer Birnbaum, Volodymyr Kuleshov, Zayd Enam, Pang Wei W Koh, Stefano Ermon",Stanford University; Afresh Technologies,Poster,https://nips.cc/virtual/2019/poster/14043
1268,Tensor Monte Carlo: Particle Methods for the GPU era,Laurence Aitchison,,Poster,https://nips.cc/virtual/2019/poster/13808
1269,The Broad Optimality of Profile Maximum Likelihood,"Yi Hao, Alon Orlitsky","University of California, San Diego",Spotlight,https://nips.cc/virtual/2019/poster/14594
1270,The Case for Evaluating Causal Models Using Interventional Measures and Empirical Data,"Amanda Gentzel, Dan Garant, David Jensen",,Poster,https://nips.cc/virtual/2019/poster/14149
1271,The Cells Out of Sample (COOS) dataset and benchmarks for measuring out-of-sample generalization of image classifiers,"Alex Lu, Amy Lu, Wiebke Schormann, Marzyeh Ghassemi, David Andrews, Alan Moses",University of Toronto; Vector Institute; Sunnybrook Research Institute; Computer Science,Poster,https://nips.cc/virtual/2019/poster/13392
1272,The continuous Bernoulli: fixing a pervasive error in variational autoencoders,"Gabriel Loaiza-Ganem, John P. Cunningham",Columbia University,Poster,https://nips.cc/virtual/2019/poster/14267
1273,The Convergence Rate of Neural Networks for Learned Functions of Different Frequencies,"Basri Ronen, David Jacobs, Yoni Kasten, Shira Kritchman",,Poster,https://nips.cc/virtual/2019/poster/13623
1274,The Fairness of Risk Scores Beyond Classification: Bipartite Ranking and the XAUC Metric,"Nathan Kallus, Angela Zhou",Cornell University,Poster,https://nips.cc/virtual/2019/poster/13519
1275,The Functional Neural Process,"Christos Louizos, Xiahan Shi, Klamer Schutte, Max Welling",University of Amsterdam; TNO; Bosch Center for Arti?cial Intelligence; Qualcomm Incorporated,Poster,https://nips.cc/virtual/2019/poster/13928
1276,The Geometry of Deep Networks: Power Diagram Subdivision,"Randall Balestriero, Romain Cosentino, Behnaam Aazhang, Richard Baraniuk",,Poster,https://nips.cc/virtual/2019/poster/14468
1277,The Impact of Regularization on High-dimensional Logistic Regression,"Fariborz Salehi, Ehsan Abbasi, Babak Hassibi",,Poster,https://nips.cc/virtual/2019/poster/14170
1278,The Implicit Bias of AdaGrad on Separable Data,"Qian Qian, Xiaoyuan Qian",Ohio State University; Dalian University of Technology,Poster,https://nips.cc/virtual/2019/poster/13854
1279,The Implicit Metropolis-Hastings Algorithm,"Kirill Neklyudov, Evgenii Egorov, Dmitry P Vetrov",Samsung; Higher School of Economics; Skolkovo Institute of Science and Technology,Poster,https://nips.cc/virtual/2019/poster/14322
1280,The Label Complexity of Active Learning from Observational Data,"Songbai Yan, Kamalika Chaudhuri, Tara Javidi","University of California, San Diego",Poster,https://nips.cc/virtual/2019/poster/13388
1281,The Landscape of Non-convex Empirical Risk with Degenerate Population Risk,"Shuang Li, Gongguo Tang, Michael B Wakin",Colorado School of Mines,Poster,https://nips.cc/virtual/2019/poster/13523
1282,The Normalization Method for Alleviating Pathological Sharpness in Wide Neural Networks,"Ryo Karakida, Shotaro Akaho, Shun-ichi Amari",Advanced Industrial Science and Technology; RIKEN Center for Biosystems Dynamics,Poster,https://nips.cc/virtual/2019/poster/13753
1283,The Option Keyboard: Combining Skills in Reinforcement Learning,"Andre Barreto, Diana Borsa, Shaobo Hou, Gheorghe Comanici, Eser Aygün, Philippe Hamel, Daniel Toyama, Jonathan hunt, Shibl Mourad, David Silver, Doina Precup",DeepMind,Poster,https://nips.cc/virtual/2019/poster/14248
1284,The Parameterized Complexity of Cascading Portfolio Scheduling,"Eduard Eiben, Robert Ganian, Iyad Kanj, Stefan Szeider",,Poster,https://nips.cc/virtual/2019/poster/13847
1285,The Point Where Reality Meets Fantasy: Mixed Adversarial Generators for Image Splice Detection,"Vladimir V. Kniaz, Vladimir Knyaz, Fabio Remondino",State Research Institute of Aviation Systems; Moscow Institute of Physics and Technology; Fondazione Bruno Kessler,Poster,https://nips.cc/virtual/2019/poster/13266
1286,The Randomized Midpoint Method for Log-Concave Sampling,"Ruoqi Shen, Yin Tat Lee",University of Washington; Microsoft,Spotlight,https://nips.cc/virtual/2019/poster/14500
1287,The spiked matrix model with generative priors,"Benjamin Aubin, Bruno Loureiro, Antoine Maillard, Florent Krzakala, Lenka Zdeborová",Université Paris-Saclay; École Normale Supérieure,Poster,https://nips.cc/virtual/2019/poster/13900
1288,"The Step Decay Schedule: A Near Optimal, Geometrically Decaying Learning Rate Procedure For Least Squares","Rong Ge, Sham M. Kakade, Rahul Kidambi, Praneeth Netrapalli",Duke University; University of Washington; Cornell University; Microsoft,Poster,https://nips.cc/virtual/2019/poster/14405
1289,The Synthesis of XNOR Recurrent Neural Networks with Stochastic Logic,"Arash Ardakani, Zhengyun Ji, Amir Ardakani, Warren Gross",McGill University,Poster,https://nips.cc/virtual/2019/poster/13907
1290,The Thermodynamic Variational Objective,"Vaden Masrani, Tuan Anh Le, Frank Wood",University of British Columbia; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2019/poster/14136
1291,Theoretical Analysis of Adversarial Learning: A Minimax Approach,"Zhuozhuo Tu, Jingwei Zhang, Dacheng Tao",,Spotlight,https://nips.cc/virtual/2019/poster/14610
1292,Theoretical evidence for adversarial robustness through randomization,"Rafael Pinot, Laurent Meunier, Alexandre Araujo, Hisashi Kashima, Florian Yger, Cedric Gouy-Pailler, Jamal Atif",,Poster,https://nips.cc/virtual/2019/poster/14159
1293,Theoretical Limits of Pipeline Parallel Optimization and Application to Distributed Deep Learning,"Igor Colin, Ludovic DOS SANTOS, Kevin Scaman",,Poster,https://nips.cc/virtual/2019/poster/14194
1294,"Think Globally, Act Locally: A Deep Neural Network Approach to High-Dimensional Time Series Forecasting","Rajat Sen, Hsiang-Fu Yu, Inderjit S Dhillon",Amazon; University of Texas at Austin,Poster,https://nips.cc/virtual/2019/poster/13630
1295,"Think out of the ""Box"": Generically-Constrained Asynchronous Composite Optimization and Hedging","Pooria Joulani, András György, Csaba Szepesvari",DeepMind; University of Alberta,Poster,https://nips.cc/virtual/2019/poster/14187
1296,Thinning for Accelerating the Learning of Point Processes,"Tianbo Li, Yiping Ke",Nanyang Technological University,Poster,https://nips.cc/virtual/2019/poster/13569
