Index,Title,Authors,Affiliation,Status,Link
120,Adversarial robustness via robust low rank representations,"Pranjal Awasthi, Himanshu Jain, Ankit Singh Rawat, Aravindan Vijayaraghavan",Google; Rutgers University; Northwestern University,Poster,https://nips.cc/virtual/2020/poster/18173
121,Adversarial Self-Supervised Contrastive Learning,"Minseon Kim, Jihoon Tack, Sung Ju Hwang",Korea Advanced Institute of Science and Technology; AITRICS,Poster,https://nips.cc/virtual/2020/poster/17078
122,Adversarial Soft Advantage Fitting: Imitation Learning without Policy Optimization,"Paul Barde, Julien Roy, Wonseok Jeon, Joelle Pineau, Chris Pal, Derek Nowrouzezahrai",Québec AI Institute; McGill University; Polytechnique Montréal; Meta; Element AI,Spotlight,https://nips.cc/virtual/2020/poster/17703
123,Adversarial Sparse Transformer for Time Series Forecasting,"Sifan Wu, Xi Xiao, Qianggang Ding, Peilin Zhao, Ying Wei, Junzhou Huang",Tsinghua University; Pengcheng Laboratory; Tencent; University of Texas at Arlington,Poster,https://nips.cc/virtual/2020/poster/17376
124,Adversarial Style Mining for One-Shot Unsupervised Domain Adaptation,"Yawei Luo, Ping Liu, Tao Guan, Junqing Yu, Yi Yang",Huazhong University of Science & Technology; Zhejiang University; Baidu; University of Technology Sydney; A*STAR Institute of High Performance Computing,Poster,https://nips.cc/virtual/2020/poster/16881
125,Adversarial Training is a Form of Data-dependent Operator Norm Regularization,"Kevin Roth, Yannic Kilcher, Thomas Hofmann",ETH Zurich,Spotlight,https://nips.cc/virtual/2020/poster/17097
126,Adversarial Weight Perturbation Helps Robust Generalization,"Dongxian Wu, Shu-Tao Xia, Yisen Wang",Tsinghua University; PCL Research Center; Peking University,Poster,https://nips.cc/virtual/2020/poster/17064
127,Adversarially Robust Few-Shot Learning: A Meta-Learning Approach,"Micah Goldblum, Liam Fowl, Tom Goldstein",University of Maryland,Poster,https://nips.cc/virtual/2020/poster/16872
128,Adversarially Robust Streaming Algorithms via Differential Privacy,"Avinatan Hasidim, Haim Kaplan, Yishay Mansour, Yossi Matias, Uri Stemmer",Bar-Ilan University; Tel Aviv University; Google; Ben-Gurion University,Oral,https://nips.cc/virtual/2020/poster/17264
129,Adversarially-learned Inference via an Ensemble of Discrete Undirected Graphical Models,"Adarsh Keshav Jeewajee, Leslie P. Kaelbling",Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2020/poster/18413
130,AdvFlow: Inconspicuous Black-box Adversarial Attacks using Normalizing Flows,"Hadi Mohaghegh Dolatabadi, Sarah Erfani, Christopher Leckie",University of Melbourne,Poster,https://nips.cc/virtual/2020/poster/18208
131,Agnostic $Q$-learning with Function Approximation in Deterministic Systems: Near-Optimal Bounds on Approximation Error and Sample Complexity,"Simon S Du, Jason Lee, Gaurav Mahajan, Ruosong Wang","University of Washington; Princeton University; University of California, San Diego; Carnegie Mellon University",Poster,https://nips.cc/virtual/2020/poster/17000
132,Agnostic Learning of a Single Neuron with Gradient Descent,"Spencer Frei, Yuan Cao, Quanquan Gu","University of California, Los Angeles",Poster,https://nips.cc/virtual/2020/poster/18046
133,Agnostic Learning with Multiple Objectives,"Corinna Cortes, Mehryar Mohri, Javier Gonzalvo, Dmitry Storcheus",Google; Courant Institute of Mathematical Sciences,Poster,https://nips.cc/virtual/2020/poster/19080
134,Agree to Disagree: Adaptive Ensemble Knowledge Distillation in Gradient Space,"Shangchen Du, Shan You, Xiaojie Li, Jianlong Wu, Fei Wang, Chen Qian, Changshui Zhang",,Poster,https://nips.cc/virtual/2020/poster/17683
135,AI Feynman 2.0: Pareto-optimal symbolic regression exploiting graph modularity,"Silviu-Marian Udrescu, Andrew Tan, Jiahai Feng, Orisvaldo Neto, Tailin Wu, Max Tegmark",Massachusetts Institute of Technology; Stanford University; Theiss Research,Oral,https://nips.cc/virtual/2020/poster/18689
136,Algorithmic recourse under imperfect causal knowledge: a probabilistic approach,"Amir-Hossein Karimi, Julius von Kügelgen, Bernhard Schölkopf, Isabel Valera",Max Planck Institute for Intelligent Systems; Max Planck ETH Center for Learning Systems; University of Cambridge; Saarland University,Spotlight,https://nips.cc/virtual/2020/poster/17718
137,All Word Embeddings from One Embedding,"Sho Takase, Sosuke Kobayashi","Tokyo Institute of Technology; Tohoku University; Preferred Networks, Inc.",Poster,https://nips.cc/virtual/2020/poster/17300
138,All your loss are belong to Bayes,"Christian Walder, Richard Nock",CSIRO Data61; Australian National University,Poster,https://nips.cc/virtual/2020/poster/18641
139,All-or-nothing statistical and computational phase transitions in sparse spiked matrix estimation,"jean barbier, Nicolas Macris, Cynthia Rush",International Center for Theoretical Physics; EPFL; Columbia University,Poster,https://nips.cc/virtual/2020/poster/18954
140,Almost Optimal Model-Free Reinforcement Learningvia Reference-Advantage Decomposition,"Zihan Zhang, Yuan Zhou, Xiangyang Ji",Tsinghua University; University of Illinois Urbana-Champaign,Poster,https://nips.cc/virtual/2020/poster/17025
141,Almost Surely Stable Deep Dynamics,"Nathan Lawrence, Philip Loewen, Michael Forbes, Johan Backstrom, Bhushan Gopaluni",University of British Columbia; Honeywell; Backstrom Systems Engineering,Spotlight,https://nips.cc/virtual/2020/poster/18852
142,An Analysis of SVD for Deep Rotation Estimation,"Jake Levinson, Carlos Esteves, Kefan Chen, Noah Snavely, Angjoo Kanazawa, Afshin Rostamizadeh, Ameesh Makadia",Simon Fraser University; University of Pennsylvania; Google,Poster,https://nips.cc/virtual/2020/poster/18972
143,An analytic theory of shallow networks dynamics for hinge loss classification,"Franco Pellegrini, Giulio Biroli",École Normale Supérieure,Poster,https://nips.cc/virtual/2020/poster/17798
144,An Asymptotically Optimal Primal-Dual Incremental Algorithm for Contextual Linear Bandits,"Andrea Tirinzoni, Matteo Pirotta, Marcello Restelli, Alessandro Lazaric",Politecnico di Milano; Meta,Poster,https://nips.cc/virtual/2020/poster/19007
145,An Efficient Adversarial Attack for Tree Ensembles,"Chong Zhang, Huan Zhang, Cho-Jui Hsieh","University of California, Los Angeles",Poster,https://nips.cc/virtual/2020/poster/17206
146,An Efficient Asynchronous Method for Integrating Evolutionary and Gradient-based Policy Search,"Kyunghyun Lee, Byeong-Uk Lee, Ukcheol Shin, In So Kweon",Korea Advanced Institute of Science and Technology,Oral,https://nips.cc/virtual/2020/poster/17338
147,An Efficient Framework for Clustered Federated Learning,"Avishek Ghosh, Jichan Chung, Dong Yin, Kannan Ramchandran","University of California, Berkeley; DeepMind",Poster,https://nips.cc/virtual/2020/poster/18096
148,An efficient nonconvex reformulation of stagewise convex optimization problems,"Rudy R Bunel, Oliver Hinder, Srinadh Bhojanapalli, Krishnamurthy Dvijotham",DeepMind; Google; University of Pittsburgh,Poster,https://nips.cc/virtual/2020/poster/18618
149,An Empirical Process Approach to the Union Bound: Practical Algorithms for Combinatorial and Linear Bandits,"Julian Katz-Samuels, Lalit Jain, zohar karnin, Kevin G. Jamieson",University of Washington; Amazon,Poster,https://nips.cc/virtual/2020/poster/18843
150,An Equivalence between Loss Functions and Non-Uniform Sampling in Experience Replay,"Scott Fujimoto, David Meger, Doina Precup",McGill University,Poster,https://nips.cc/virtual/2020/poster/17846
151,An Imitation from Observation Approach to Transfer Learning with Dynamics Mismatch,"Siddharth Desai, Ishan Durugkar, Haresh Karnan, Garrett Warnell, Josiah Hanna, Peter Stone",University of Texas at Austin; Army Research Laboratory; University of Edinburgh; University of Wisconsin–Madison; Sony,Poster,https://nips.cc/virtual/2020/poster/18343
152,An implicit function learning approach for parametric modal regression,"Yangchen Pan, Ehsan Imani, Amir-massoud Farahmand, Martha White",University of Alberta; University of Toronto,Poster,https://nips.cc/virtual/2020/poster/17591
153,An Improved Analysis of  (Variance-Reduced) Policy Gradient and Natural Policy Gradient Methods,"Yanli Liu, Kaiqing Zhang, Tamer Basar, Wotao Yin","University of California, Los Angeles; University of Illinois Urbana-Champaign",Poster,https://nips.cc/virtual/2020/poster/17486
154,An Improved Analysis of Stochastic Gradient Descent with Momentum,"Yanli Liu, Yuan Gao, Wotao Yin","University of California, Los Angeles; Columbia University",Poster,https://nips.cc/virtual/2020/poster/17487
155,An operator view of policy gradient methods,"Dibya Ghosh, Marlos C. Machado, Nicolas Le Roux",Google,Poster,https://nips.cc/virtual/2020/poster/17917
156,An Optimal Elimination Algorithm for Learning a Best Arm,"Avinatan Hassidim, Ron Kupfer, Yaron Singer",Bar-Ilan University; Google; Hebrew University of Jerusalem; Harvard University,Spotlight,https://nips.cc/virtual/2020/poster/18817
157,An Unbiased Risk Estimator for Learning with Augmented Classes,"Yu-Jie Zhang, Peng Zhao, Lanjihong Ma, Zhi-Hua Zhou",Nanjing University,Poster,https://nips.cc/virtual/2020/poster/17679
158,An Unsupervised Information-Theoretic Perceptual Quality Metric,"Sangnie Bhardwaj, Ian Fischer, Johannes Ballé, Troy Chinen",Google,Poster,https://nips.cc/virtual/2020/poster/18316
159,Analysis and Design of Thompson Sampling for Stochastic Partial Monitoring,"Taira Tsuchiya, Junya Honda, Masashi Sugiyama",University of Tokyo; RIKEN,Poster,https://nips.cc/virtual/2020/poster/18609
160,Analytic Characterization of the Hessian in Shallow ReLU Models: A Tale of Symmetry,"Yossi Arjevani, Michael Field","New York University; University of California, Santa Barbara",Poster,https://nips.cc/virtual/2020/poster/17303
161,Analytical Probability Distributions and Exact Expectation-Maximization for Deep Generative Networks,"Randall Balestriero, Sebastien PARIS, Richard Baraniuk",,Poster,https://nips.cc/virtual/2020/poster/18272
162,AOT: Appearance Optimal Transport Based Identity Swapping for Forgery Detection,"Hao Zhu, Chaoyou Fu, Qianyi Wu, Wayne Wu, Chen Qian, Ran He",Chinese Academy of Sciences; Anhui University; University of Chinese Academy of Sciences; SenseTime,Poster,https://nips.cc/virtual/2020/poster/16842
163,Applications of Common Entropy for Causal Inference,"Murat Kocaoglu, Sanjay Shakkottai, Alexandros G Dimakis, Constantine Caramanis, Sriram Vishwanath",IBM; University of Texas at Austin,Poster,https://nips.cc/virtual/2020/poster/18711
164,Approximate Cross-Validation for Structured Models,"Soumya Ghosh, Will Stephenson, Tin D Nguyen, Sameer Deshpande, Tamara Broderick",Massachusetts Institute of Technology; IBM; Center for Computational Health,Poster,https://nips.cc/virtual/2020/poster/17874
165,Approximate Cross-Validation with Low-Rank Data in High Dimensions,"Will Stephenson, Madeleine Udell, Tamara Broderick",,Poster,https://nips.cc/virtual/2020/poster/17838
166,Approximate Heavily-Constrained Learning with Lagrange Multiplier Models,"Harikrishna Narasimhan, Andrew Cotter, Yichen Zhou, Serena Wang, Wenshuo Guo","Google; University of California, Berkeley",Poster,https://nips.cc/virtual/2020/poster/17924
167,Approximation Based Variance Reduction for Reparameterization Gradients,"Tomas Geffner, Justin Domke",University of Massachusetts Amherst,Poster,https://nips.cc/virtual/2020/poster/16994
168,ARMA Nets: Expanding Receptive Field for Dense Prediction,"Jiahao Su, Shiqi Wang, Furong Huang",University of Maryland; Nanjing University,Poster,https://nips.cc/virtual/2020/poster/17201
169,Assessing SATNet's Ability to Solve the Symbol Grounding Problem,"Oscar Chang, Lampros Flokas, Hod Lipson, Michael Spranger",Columbia University; Sony,Poster,https://nips.cc/virtual/2020/poster/16901
170,Assisted Learning: A Framework for Multi-Organization Learning,"Xun Xian, Xinran Wang, Jie Ding, Reza Ghanadan",University of Minnesota; Google,Spotlight,https://nips.cc/virtual/2020/poster/18211
171,Asymmetric Shapley values: incorporating causal knowledge into model-agnostic explainability,"Christopher Frye, Colin Rowat, Ilya Feige",; University of Birmingham,Poster,https://nips.cc/virtual/2020/poster/17898
172,Asymptotic Guarantees for Generative Modeling Based on the Smooth Wasserstein Distance,"Ziv Goldfeld, Kristjan Greenewald, Kengo Kato",Cornell University; Massachusetts Institute of Technology,Poster,https://nips.cc/virtual/2020/poster/18872
173,Asymptotic normality and confidence intervals for derivatives of 2-layers neural network in the random features model,"Yiwei Shen, Pierre C Bellec",Rutgers University,Poster,https://nips.cc/virtual/2020/poster/17409
174,Asymptotically Optimal Exact Minibatch Metropolis-Hastings,"Ruqi Zhang, A. Feder Cooper, Christopher M De Sa",Cornell University,Spotlight,https://nips.cc/virtual/2020/poster/18251
175,"Attack of the Tails: Yes, You Really Can Backdoor Federated Learning","Hongyi Wang, Kartik Sreenivasan, Shashank Rajput, Harit Vishwakarma, Saurabh Agarwal, Jy-yong Sohn, Kangwook Lee, Dimitris Papailiopoulos",,Poster,https://nips.cc/virtual/2020/poster/18380
176,AttendLight: Universal Attention-Based Reinforcement Learning Model for Traffic Signal Control,"Afshin Oroojlooy, Mohammadreza Nazari, Davood Hajinezhad, Jorge Silva",SAS Institute Inc.,Poster,https://nips.cc/virtual/2020/poster/18634
177,Attention-Gated Brain Propagation: How the brain can implement reward-based error backpropagation,"Isabella Pozzi, Sander Bohte, Pieter Roelfsema",Centrum Wiskunde & Informatica; Netherlands Institute for Neuroscience,Poster,https://nips.cc/virtual/2020/poster/17024
178,Attribute Prototype Network for Zero-Shot Learning,"Wenjia Xu, Yongqin Xian, Jiuniu Wang, Bernt Schiele, Zeynep Akata",Max Planck Institute for Informatics; University of Chinese Academy of Science; Chinese Academy of Sciences; University of Tübingen,Poster,https://nips.cc/virtual/2020/poster/17153
179,Attribution Preservation in Network Compression for Reliable Network Interpretation,"Geondo Park, June Yong Yang, Sung Ju Hwang, Eunho Yang",Korea Advanced Institute of Science and Technology; AITRICS,Poster,https://nips.cc/virtual/2020/poster/18433
180,Audeo: Audio Generation for a Silent Performance Video,"Kun Su, Xiulong Liu, Eli Shlizerman",University of Washington,Poster,https://nips.cc/virtual/2020/poster/17262
181,Auditing Differentially Private Machine Learning: How Private is Private SGD?,"Matthew Jagielski, Jonathan Ullman, Alina Oprea",Northeastern University,Poster,https://nips.cc/virtual/2020/poster/17094
182,Auto Learning Attention,"Benteng Ma, Jing Zhang, Yong Xia, Dacheng Tao",Northwestern Polytechnical University; University of Sydney,Poster,https://nips.cc/virtual/2020/poster/17568
183,Auto-Panoptic: Cooperative Multi-Component Architecture Search for Panoptic Segmentation,"Yangxin Wu, Gengwei Zhang, Hang Xu, Xiaodan Liang, Liang Lin",Sun Yat-sen University; Huawei; DarkMatter AI Research,Poster,https://nips.cc/virtual/2020/poster/17636
184,AutoBSS: An Efficient Algorithm for Block Stacking Style Search,"Yikang Zhang, Jian Zhang, Zhao Zhong",Huawei,Poster,https://nips.cc/virtual/2020/poster/17322
185,Autoencoders that don't overfit towards the Identity,Harald Steck,,Poster,https://nips.cc/virtual/2020/poster/19006
186,Autofocused oracles for model-based design,"Clara Fannjiang, Jennifer Listgarten","University of California, Berkeley",Poster,https://nips.cc/virtual/2020/poster/18029
187,Automatic Curriculum Learning through Value Disagreement,"Yunzhi Zhang, Pieter Abbeel, Lerrel Pinto",,Poster,https://nips.cc/virtual/2020/poster/18120
188,Automatic Perturbation Analysis for Scalable Certified Robustness and Beyond,"Kaidi Xu, Zhouxing Shi, Huan Zhang, Yihan Wang, Kai-Wei Chang, Minlie Huang, Bhavya Kailkhura, Xue Lin, Cho-Jui Hsieh","Northeastern University; Tsinghua University; University of California, Los Angeles; Lawrence Livermore National Laboratory",Poster,https://nips.cc/virtual/2020/poster/18867
189,Automatically Learning Compact Quality-aware Surrogates for Optimization Problems,"Kai Wang, Bryan Wilder, Andrew Perrault, Milind Tambe",Harvard University,Spotlight,https://nips.cc/virtual/2020/poster/17589
190,AutoPrivacy: Automated Layer-wise Parameter Selection for Secure Neural Network Inference,"Qian Lou, Song Bian, Lei Jiang",Indiana University; Kyoto University,Poster,https://nips.cc/virtual/2020/poster/17254
191,Autoregressive Score Matching,"Chenlin Meng, Lantao Yu, Yang Song, Jiaming Song, Stefano Ermon",Stanford University,Poster,https://nips.cc/virtual/2020/poster/17653
192,AutoSync: Learning to Synchronize for Data-Parallel Distributed Deep Learning,"Hao Zhang, Yuan Li, Zhijie Deng, Xiaodan Liang, Lawrence Carin, Eric P. Xing",Petuum Inc.; Carnegie Mellon University; Duke University; Tsinghua University,Poster,https://nips.cc/virtual/2020/poster/18220
193,Auxiliary Task Reweighting for Minimum-data Learning,"Baifeng Shi, Judy Hoffman, Kate Saenko, Trevor Darrell, Huijuan Xu","Peking University; Georgia Institute of Technology; Boston University; Massachusetts Institute of Technology; University of California, Berkeley",Poster,https://nips.cc/virtual/2020/poster/17005
194,AvE: Assistance via Empowerment,"Yuqing Du, Stas Tiomkin, Emre Kiciman, Daniel Polani, Pieter Abbeel, Anca Dragan","University of California, Berkeley; Microsoft; University of Hertfordshire",Poster,https://nips.cc/virtual/2020/poster/18308
195,AViD Dataset: Anonymized Videos from Diverse Countries,"AJ Piergiovanni, Michael Ryoo",Indiana University; Stony Brook University,Poster,https://nips.cc/virtual/2020/poster/18264
196,Avoiding Side Effects By Considering Future Tasks,"Victoria Krakovna, Laurent Orseau, Richard Ngo, Miljan Martic, Shane Legg",DeepMind,Poster,https://nips.cc/virtual/2020/poster/18798
197,Avoiding Side Effects in Complex Environments,"Alex Turner, Neale Ratzlaff, Prasad Tadepalli",Oregon State University,Spotlight,https://nips.cc/virtual/2020/poster/17062
198,Axioms for Learning from Pairwise Comparisons,"Ritesh Noothigattu, Dominik Peters, Ariel D Procaccia",Carnegie Mellon University; Harvard University,Poster,https://nips.cc/virtual/2020/poster/18915
199,Backpropagating Linearly Improves Transferability of Adversarial Examples,"Yiwen Guo, Qizhang Li, Hao Chen","ByteDance; University of California, Davis",Poster,https://nips.cc/virtual/2020/poster/16974
200,Bad Global Minima Exist and SGD Can Reach Them,"Shengchao Liu, Dimitris Papailiopoulos, Dimitris Achlioptas",Quebec Artificial Intelligence Institute; Université de Montréal; University of Wisconsin-Madison; University of Athens,Poster,https://nips.cc/virtual/2020/poster/19075
